text,k
"Q1 Shareholder Update → https://t.co/u0UcDOueXC
—
Highlights

In Q1, Giga Berlin achieved a production rate of 5k Model Y/week.

Cybertruck equipment installation continued in Q1, with production remaining on track to start later this year.

We achieved 44% growth in vehicle production & 36% growth in deliveries YoY, despite Q1 historically being the most challenging quarter for the auto industry.

Giga Shanghai has been successfully running near full capacity for several months & remains our main export hub.

Energy storage deployments increased by 360% YoY to 3.9 GWh—by far the highest level we have achieved.

We’re rapidly growing energy storage production capacity at our Megafactory in Lathrop.

Total miles driven on FSD Beta has now surpassed 150M 🤖",0.9151213584695888
Trip Planner now available in Tesla app https://t.co/k9YyLszAqu,1.0
"Even with a full trunk, Model Y can comfortably fit a family of 7",1.0021873897578462
"Tesla exists to accelerate the transition to sustainable energy.

Impact Report 2022 → https://t.co/xZBOkoRNUo

—

2022 Highlights

Last year, our customers avoided releasing about 13.4 million metric tons of CO2e into our atmosphere 🌎

Tesla vehicle emissions are significantly lower vs ICE vehicles. This will continue to improve as the grid gets cleaner, while the carbon impact of ICE vehicles remains the same every year.

After 17 years of driving—the average life of a vehicle in the US—a single Tesla will avoid almost 55 tons of CO2e.

Also, the Supercharger network continues to be 100% renewable. This was achieved via onsite resources & annual renewable matching.",1.0
"Each Gigafactory we build is more efficient than the last, reducing our vehicles' carbon footprint further.

This includes improving factory layouts, covering roof space with solar panels & leveraging AI to improve how we use energy.

We also reduced water use in vehicle manufacturing by 15% year over year & currently use less water per vehicle than almost any ICE carmaker.

—

We support responsible mining & refining.

Specifically:

- We source directly from mining & refining companies. Avoiding the middleman enables more transparent & easily traceable supply chain data.

- We use external mining initiatives & expect suppliers to undergo independent audits.

In addition, vertical integration & regionalization help us have more control over supply.

None of our batteries go to landfills—at the end of their usable life, we recycle them to build brand-new battery packs.

—

Product affordability is fundamental to our mission.

The more products we sell, the more we move in the needle in favor of a sustainable future. Model 3 is the first EV to be priced on-par with ICE vehicle equivalents.

Tesla vehicles are engineered to be the safest in the world.

By collecting anonymous data from 4M+ vehicles in our fleet & replicating real-world accidents, we’re able to make current & future vehicles even safer.

In 2022, a Tesla with Autopilot engaged experienced 0.18 accidents per million miles driven, while the US average was more than 8x higher.",1.0
"We received 3.6 million job applications in 2022 &amp; grew by 29k employees ✌️ 

Come join us → https://t.co/wOIwB0p5rf",1.0
"Every Tesla is designed for minimal maintenance. If your car does require attention, you can request & manage service entirely via the Tesla app 📱 

By remotely diagnosing issues, we can pinpoint problems faster & reduce the time your vehicle spends in the shop.

More so, most repairs can be done without visiting a service center—our mobile technicians will come to wherever your car is parked. 

Your Tesla can also monitor specific parts, detect replacement needs & preorder them ahead of your next service appointment.

Over-the-air updates continuously improve your car—making the software better & the hardware more efficient → https://t.co/ldCYtvnINR",0.9794926909606924
Your Tesla can automatically navigate to destinations based on your calendar https://t.co/geWybKMpbF,1.0395741762348911
Look Up,1.0
RT @TeslaCharging: How it started:                                              How it's going: https://t.co/oBCIGwNEnk,0.9913538536658654
"Goal is to give you the full live concert experience, minus the crowds

🎸🎶",1.0
Model S Plaid track pack coming soon https://t.co/a2YtxnVu22,1.0312432311530098
"What should Tesla improve? 

Let us know in comments below",1.0343681578585529
"Increasing lithium refining capacity is critical to a sustainable energy economy—today, we're breaking ground on our in-house lithium refinery outside of Corpus Christi, TX. 

This facility will also prioritize the elimination of a challenging refinery byproduct (sodium sulfate). 

Instead, the byproduct is a mixture of sand & calcium carbonate—a viable additive in the production of construction materials, allowing us to make use of this waste stream. 

In the future, we will also process other intermediate lithium feedstocks, including those from recycled batteries & manufacturing scrap.",1.0
Tesla Lithium Groundbreaking Ceremony https://t.co/0MCiZvQLHl,1.0
Tesla Lithium Refinery groundbreaking will be streamed live on Twitter at 3 PM CDT,0.9785534317967095
Giga Texas achieves production of 5k Model Y/week https://t.co/WwZrv3CYae,1.0
Vote at the 2023 Tesla Shareholder Meeting → https://t.co/CyAEPISeBg,1.0088435539015947
The spice must flow https://t.co/yIw4qh8fvA,0.9990911561115189
"RT @S3XY vehicles 🤝 hot engineers 🥵

Our field quality engineers head to Dubai at the hottest time of the year for extreme heat &amp; durability testing—temperatures reach over 50°C https://t.co/ijxGJXW5ki",1.0095956461182416
Tesla Annual Shareholder Meeting 2023 https://t.co/YsihrVo3wi,1.0
Tesla Annual Shareholder Meeting streaming live on Twitter at 3pm CT tomorrow,0.9944911483402225
"RT @Multiple fully Tesla-made Bots now walking around &amp; learning about the real world 🤖 

Join the Tesla AI team → https://t.co/dBhQqg1qya https://t.co/3TZ2znxkfd",1.0
"Tesla Vision powers most of our active safety features.

8 cameras + deep neural networks + learnings from our fleet of 4M+ cars enable greater levels of reliability vs classical vision processing techniques https://t.co/veqlZVwH15",1.0
"RT @elonmusk: Tesla Powerwall does the seem for individual homes (if you have the backup switch installed)
https://t.co/mY2WHe1KE1",1.0
Total miles driven by the Tesla fleet has exceeded 100 billion miles globally—equal to 532 round trips to the sun!,1.0304061358918353
Cybertruck winter testing ❄️ https://t.co/SCSHaKJ5n5,1.0
✌️🔋⚡️,1.0343119268719188
"Model S &amp; X use accelerometers on the chassis to measure road noise frequencies, which are canceled out via the speakers.

This makes your cabin quieter 🪄",0.9816113891597907
Thank you to Tesla owners for making Model Y the world’s bestselling car in Q1 this year!,1.0
RT @jimfarley98: https://t.co/EbhWcgI9Gp,1.0
"RT @To accelerate the transition to sustainable energy, we look forward to more EVs adopting the North American Charging Standard &amp; using the Supercharger network",1.0
"RT @TeslaCharging: Excited to welcome Ford owners to thousands of Superchargers across North America next year⚡️✌️
https://t.co/giU8PKHexE",1.0621245054040283
"If the grid goes down, Solar + Powerwall will continue to power your home 

☀️🔋🤝🏡",1.0
RT @Congratulations to Giga Shanghai &amp; Tesla China SDS teams for their excellent work overcoming many obstacles over many years!! https://t.co/Q1QKajKR1l,1.0
Swipe down on Tesla nav button for your car to automatically navigate home or to work if at home https://t.co/cMYZlwBlx6,1.0341615529638033
"RT @BREAKING: @Tesla says ALL new Model 3 vehicles in the US now qualify for the full $7,500 EV tax credit, meaning the Model 3 now starts at $32,740 (with incentives). In some states, you can get it for under $30k.

Before, the RWD and Long Range versions only qualified for $3,750. https://t.co/6K3aW60vse",1.0266198450318345
"Enable walk-away lock for your Tesla to automatically unlock/lock as you walk up to or away from the vehicle

Controls &gt; Locks &gt; Walk-Away Door Lock",1.0
"This works with both phone key &amp; key fob, whichever you prefer to use",1.0046852237407846
🤘,1.0
Additional incentives available if you fall below certain income levels → https://t.co/DY3N0AX9o9,1.0143845027321314
"RT @Welcome GM owners to Superchargers across North America⚡️ 

Details about the North American Charging Standard (NACS) →  
https://t.co/HTk7Si9qa0",1.0
"Full $7,500 federal tax credit applies to all new Model 3 & Y—meaning Model 3 starts at $32,740

Factor in fuel/maintenance savings & total cost of ownership vs comparable ICE vehicles drops to well below $30k.

If eligible, state & local incentives can drop price as low as $20k in certain states!

→ https://t.co/g5jAtpc3tq",1.0749106893188178
https://t.co/YmZ0p0WQnX,1.0
https://t.co/I8yCOCPbN2,1.0087138084202096
"Within 15 mins, you can recover up to 200 miles/275 km",1.009253906799128
Total cost of ownership for a Tesla is lower than that of comparable gas vehicles https://t.co/YKyTxedeKM,1.0
RT @Powerwall with Backup Switch automatically detects grid outages &amp; powers your home when you need it most → https://t.co/gteSURtsnM https://t.co/pSmmFWAzxM,1.0300615398505844
Produced our 10 millionth 4680 cell at Giga Texas this week! https://t.co/0x2CNoDvCR,1.0317444837655727
Supercharger network 🤝 @Rivian owners,0.9974624203038263
The most American-made cars are S3XY → https://t.co/9jpSUtPrMi https://t.co/XlFF9TfQD5,0.9640659068716928
"Solar Roof is built to withstand any weather, including heavy storms &amp; hail https://t.co/S50Z01rrwp",0.9519858815462034
"Camp Mode maintains cabin temperature, airflow &amp; interior lighting while you sleep 🏕️ https://t.co/8QUawxJKMc",1.0132678919831761
"“That's our boundary—what does physics say is the envelope? That's as far as we'll take things.”

Engineering Model Y from first principles → https://t.co/AVVsv6p1BF",1.0649731086369005
Share directions with your Tesla from your phone &amp; it will automatically start routing https://t.co/cGBANmDIlY,1.0
"RT @Tesla_Asia: Model Y is now the best-selling passenger vehicle in Australia 🎉Thanks to our owners in Australia🇦🇺

https://t.co/V0cK5yjoWO",0.9968086480794994
"RT @@Tesla You can also sync your phone calendar with car &amp; tap on screen to go to an address. 

And just swipe down on nav button to route home or route to work if you’re at home.",0.9877364993688492
"RT @teslaenergy: Powerwall keeps your home running, so no more outages",1.0183492577082616
"If your Tesla has &gt;20% charge, Cabin Overheat Protection automatically ensures safety of your loved ones https://t.co/L9vxyd9QvX",1.007605072957619
😎,1.0333458597552299
Stain-resistant &amp; easy to clean https://t.co/yp2RxFP6Fm,1.0
Most dirt can be wiped off with just warm water &amp; a microfiber cloth,1.0112302739277992
"Q2 Shareholder Update https://t.co/u0UcDOueXC

—

Highlights

In Q2, we produced a record number of vehicles, thanks to ongoing ramps of our new factories & strong performance of Shanghai & Fremont.

Cybertruck equipment installation at Giga Texas is in progress, with deliveries remaining on track to start later this year!

Yield of our in-house 4680 cell production lines continues to increase. We’re also building capacity for cathode production & lithium refining in the US.

S3XY market share is growing globally!

Model Y was the best-selling vehicle of any kind in the first half of the year in Europe—thank you to our European owners!

Autonomy at scale is achieved by:
- Extremely large real-world data set
- Neural net training
- Vehicle hardware
- Vehicle software
—all of which we develop in house.

Recently, we have started production of Dojo, our training computer, which is expected to make neural net training faster & cheaper",1.0
https://t.co/wy3SfYfDjs,1.0
Q2 2023 Earnings Call https://t.co/mZu4TeZ6lE,1.0
Tesla Q2 earnings call streaming live on Twitter at 4:30pm CT,0.9236505611144751
Model Y configurator now live in Malaysia 🇲🇾 → https://t.co/jY1mdaTKzd,0.9733805208331165
"Latest Tesla software update now rolling out!

Highlights below

–

Charge on solar
In the US & Canada, you can now charge your Tesla with solar energy if you have a Powerwall

Camera view on Tesla app
You can now see multiple cameras at once when checking your vehicle’s surroundings in the app

Spotify updates
Improved UI & audiobook support

Warmer display colors
Controls > Display > Reduce Blue Light for your touchscreen to shift to warmer colors at night

Customize scroll wheel
Cycle through different functions using the left scroll wheel, now available on Model S & X

Blind spot camera
You can now adjust position of blind spot camera on your touchscreen in Model S & X

Vampire Survivors
Now available in Arcade

Bluetooth game controllers
Bluetooth game controller support for Model 3 & Y",0.9941100992078503
Doors can be closed remotely via the Tesla app or directly from your touchscreen 🪄,0.9932145530901448
"Tesla glass keeps your cabin quiet, provides UV protection &amp; can withstand 4x the weight of the car https://t.co/Z9PoNXvK3D",1.0043509474865817
"You can now schedule service, track progress &amp; manage pick up/drop off via the Tesla app https://t.co/bDpctGLvqt",0.9858294170601196
Most repairs &amp; maintenance can be done wherever you park,1.0
"RT @Our multichannel audio algorithm enables stereo content to be upmixed in real time &amp; adjusts the sound system relative to traffic noise.

This makes for an immersive listening experience no matter what's happening around you.🎵 https://t.co/FJbITod9jg",0.9665294813811702
More Cowbell! https://t.co/kvvoyR9vxT,0.995294675423465
Adjust your screen orientation in Model S &amp; X https://t.co/F3kLG5Lgr3,0.9871215059070053
Play any media from your vehicle’s external speaker via Tesla Boombox,0.9616909581040477
"Your driver settings &amp; preferences will travel with you to supported vehicles 🪄

Set up via Driver Profile in your own Tesla",0.9648086637353946
"If your car requires service and you receive a loaner vehicle, it will automatically show up in your Tesla app",1.045513770127892
Autopilot comes free with every Tesla,1.0057914136335357
Family trip https://t.co/WeTYKg3r1I,1.0
"RT @TeslaCharging: Sept 2012: 6 Superchargers     
Sept 2023: 50,000 Superchargers  

The future is electric⚡️ https://t.co/LR7g5qSYQj",1.0763026780438876
Pretty much,1.0058152018515116
You can charge your Tesla anywhere there’s power,1.0110645599238586
Reminder that you can transfer Full Self-Driving (FSD) capability to your new Tesla when taking delivery by Sept 30,0.9977017967284996
"120dB+ for a kick drum you can feel in your stomach 🔥

Developed entirely in-house, our audio system provides an excellent listening experience for music, gaming or video content, no matter which seat you’re in https://t.co/KaE0TarYz6",0.9762881491752301
"RT @The heat pump in our vehicles allows us to draw excess heat from the powertrain &amp; move it to the system that needs it most.

This gives you faster Supercharging speeds, more range &amp; unmatched efficiency in cold weather ❄️

📍：Heilongjiang, China
📷：最北老冯 https://t.co/kC1nSDIbkc",0.9933315262718803
"And when remotely preconditioning your Tesla in winter, your battery is warmed up alongside the cabin, providing optimal performance as soon as you get into your car",1.0033831476751829
"Tesla FSD doesn't rely on high definition maps, which means Autopilot can be enabled at locations the car has never seen before.

While it does take navigation into account to arrive at the correct destination, it will simply stay on the most likely path if no route or map is available.

This path is determined by what most people would have done in any given scenario—powered by learnings from our global fleet of millions of vehicles.

The concept of lanes is also only loosely built into our system, enabling the car to confidently drive on unmarked roads",0.992383356224669
"In Q3, we produced over 430k vehicles &amp; delivered over 435k vehicles → https://t.co/QUEoL25hDk",0.9974416223220889
"RT @Model Y RWD is now available in the US—starting at $32,890 after $7,500 federal tax credit &amp; estimated gas savings
 
https://t.co/rrFnUCviIC",1.0285979797220266
Improved camera quality now rolling out via over-the-air update!,1.0009135225447714
Off-Road Cybertruck in Baja 📐 https://t.co/uICsaGGE1o,1.0124082177842608
"Put your favorite commands on speed dial

Now also rolling out to Model 3 &amp; Y",1.0149989592754778
Just built our 20 millionth 4680 cell at Giga Texas! https://t.co/6PCD6UC9PS,0.986016376230948
"In the US, Model 3 lease now starts at $329/month &amp; Model Y at $399/month 

→ https://t.co/7Ol1BvJoj8",0.9774429955758022
https://t.co/0pQmU2Opyx,0.9881377437683004
"Tesla Full Self-Driving capability demo in Austin

FSD capability features use vision neural networks to perceive & understand the world, just like humans do.
 
Via our unique fleet learning approach, we are able to collect anonymized data from our vehicles—meaning the neural nets have learned from a few orders of magnitude more driving scenarios than the average human driver (including unusual & weird ones!)",0.9810475842129813
Q3 2023 Earnings Call https://t.co/eSwixzYTJD,1.0
"Q3 Shareholder Update → https://t.co/fvAaI97WoA
—
Highlights

Cybertruck production remains on track for later this year, with first deliveries scheduled for November 30th at Giga Texas.

Production of our higher density 4680 cell is progressing as planned & we continue building capacity for cathode production & lithium refining in the US.

In Europe, Model Y remains the best-selling vehicle of any kind (based on latest available data as of August) 🇪🇺 Thank you to our European owners!

We have more than doubled the size of our AI training compute, accommodating for both our growing data set & Optimus, which is currently being trained for simple tasks through AI rather than hardcoded software, while its hardware continues to improve.

All Hertz rentals in the US & Canada now allow Tesla app access, enabling renters to use keyless lock/unlock via phone key, remotely precondition the cabin & more.

In addition, we redesigned the in-app service experience for owners, making scheduling & tracking service appointments & loaner access much simpler.

Energy deployments increased 90% YoY to 4GWh—our highest quarterly deployment ever!",0.9004400801436048
